MTS793|MPT|NLD|1|2|,|-|:|31|1|1|A

Data Acquisition						Time:	104,29639	s	11-3-2021 09:52:22
Time	311.51 Frame Force	311.51 Frame Displacement	Aux Input 8	Aux Input 9	Aux Input 7	Laser 50mm	Laser 50mm2	Laser 25mm
s	kN	mm	V	V	V	mm	mm	mm
78,344727	-27,742273	-3,2440362	0,50892663	0,51261938	1,8564409	3,1871529	3,2166867	5,8013778
78,441895	-27,701107	-3,2473962	0,50993377	0,51362652	1,8584551	3,1934602	3,2230065	5,807672
78,539063	-27,723785	-3,2498291	0,50993377	0,51362652	1,8597978	3,1934602	3,2230065	5,8118682
78,63623	-27,739334	-3,254246	0,50993377	0,51698351	1,8644978	3,1934602	3,2440715	5,8265557
78,733398	-27,736895	-3,2570128	0,50959808	0,51631212	1,8628192	3,1913579	3,2398586	5,82131
78,830566	-27,739864	-3,2602222	0,51194799	0,51631212	1,8651692	3,2060742	3,2398586	5,8286538
78,927734	-27,73962	-3,2647209	0,51295507	0,51664782	1,8702047	3,2123811	3,2419651	5,8443894
79,024902	-27,739592	-3,2653744	0,51295507	0,51664782	1,8688619	3,2123811	3,2419651	5,8401933
79,12207	-27,739592	-3,2698436	0,51295507	0,51698351	1,8735617	3,2123811	3,2440715	5,8548803
79,219238	-27,739592	-3,2734287	0,51295507	0,52000487	1,8752402	3,2123811	3,2630305	5,8601255
79,316406	-27,739613	-3,2756283	0,51295507	0,51933348	1,8752402	3,2123811	3,2588177	5,8601255
79,413574	-27,739771	-3,2794008	0,51564074	0,51899773	1,8782616	3,2292001	3,2567108	5,8695674
79,510742	-27,739098	-3,2824481	0,51530498	0,51899773	1,8796043	3,2270973	3,2567108	5,8737636
79,60791	-27,747631	-3,2850888	0,51564074	0,51899773	1,8809472	3,2292001	3,2567108	5,8779602
79,705078	-27,737011	-3,2905774	0,51564074	0,52201909	1,8829614	3,2292001	3,2756698	5,8842545
79,802246	-27,785255	-3,2917645	0,51530498	0,52235478	1,8873255	3,2270973	3,2777762	5,8978925
79,899414	-27,76726	-3,2948732	0,51832634	0,52235478	1,8863184	3,2460186	3,2777762	5,8947453
79,996582	-27,767977	-3,2982445	0,51866204	0,52235478	1,8896755	3,2481208	3,2777762	5,9052358
80,09375	-27,744017	-3,3025591	0,51866204	0,52201909	1,8930326	3,2481208	3,2756698	5,9157267
80,190918	-27,746168	-3,306215	0,51799065	0,52470469	1,8906826	3,2439163	3,292522	5,9083829
80,288086	-28,017061	-3,3084362	0,51799065	0,524369	1,8953825	3,2439163	3,2904155	5,9230704
80,385254	-27,809462	-3,3102138	0,51832634	0,52537614	1,894711	3,2460186	3,2967353	5,9209719
80,482422	-28,165602	-3,315331	0,52168339	0,52571183	1,8987395	3,2670422	3,2988417	5,9335608
80,57959	-28,095524	-3,3189795	0,52168339	0,52537614	1,9007537	3,2670422	3,2967353	5,9398556
80,676758	-28,219227	-3,322962	0,52168339	0,52806175	1,9000823	3,2670422	3,3135874	5,9377575
80,773926	-28,317074	-3,3246055	0,52101195	0,52806175	1,9047822	3,2628372	3,3135874	5,9524441
80,871094	-28,532164	-3,327759	0,5213477	0,52839744	1,9061249	3,2649398	3,3156941	5,9566402
80,968262	-28,700718	-3,3308294	0,52369761	0,52839744	1,9078035	3,2796562	3,3156941	5,9618859
81,06543	-28,677883	-3,3341146	0,52369761	0,52772605	1,9091463	3,2796562	3,311481	5,9660821
81,162598	-28,870806	-3,3361688	0,52403331	0,52839744	1,9128391	3,2817585	3,3156941	5,977622
81,259766	-29,049681	-3,3412092	0,52403331	0,53108311	1,9168675	3,2817585	3,3325465	5,990211
81,356934	-29,292833	-3,3433552	0,524369	0,53108311	1,9178746	3,2838607	3,3325465	5,9933581
81,454102	-29,442944	-3,3473229	0,52739036	0,53108311	1,9195532	3,3027821	3,3325465	5,9986038
81,55127	-29,813751	-3,3504126	0,52739036	0,53108311	1,9202245	3,3027821	3,3325465	6,0007019
81,648438	-29,999319	-3,3530118	0,52705461	0,5314188	1,9249244	3,3006794	3,3346531	6,0153885
81,745605	-29,996645	-3,3573861	0,52705461	0,5314188	1,9245887	3,3006794	3,3346531	6,0143394
81,842773	-30,117828	-3,3601439	0,52739036	0,53410441	1,9269387	3,3027821	3,3515053	6,0216832
81,939941	-30,34182	-3,3630669	0,53041166	0,53410441	1,9296242	3,321703	3,3515053	6,0300756
82,037109	-30,783413	-3,3657346	0,53007597	0,53410441	1,9299599	3,3196006	3,3515053	6,0311246
82,134277	-31,351151	-3,3697851	0,53007597	0,5344401	1,934324	3,3196006	3,3536117	6,0447626
82,231445	-31,646645	-3,3727	0,52974027	0,53376871	1,9356669	3,3174984	3,3493986	6,0489593
82,328613	-31,769958	-3,3757269	0,53007597	0,5344401	1,9360026	3,3196006	3,3536117	6,0500083
82,425781	-31,698376	-3,3792157	0,52940458	0,53679001	1,9393597	3,3153961	3,3683574	6,0604992
82,522949	-31,986137	-3,3821723	0,53276157	0,53712577	1,9383525	3,3364193	3,3704643	6,0573516
82,620117	-31,980673	-3,3855937	0,53276157	0,53679001	1,9433881	3,3364193	3,3683574	6,0730877
82,717285	-31,856131	-3,3895106	0,53242588	0,53679001	1,9417095	3,334317	3,3683574	6,0678425
82,814453	-31,966702	-3,3931837	0,53309733	0,53712577	1,945738	3,338522	3,3704643	6,080431
82,911621	-31,967089	-3,3955982	0,53242588	0,53679001	1,9450666	3,334317	3,3683574	6,0783329
83,008789	-31,967218	-3,3980842	0,53209019	0,53913999	1,9467452	3,3322146	3,3831034	6,0835786
83,105957	-31,995878	-3,4021192	0,53477579	0,53913999	1,9480879	3,3490334	3,3831034	6,0877748
83,203125	-31,966501	-3,4065437	0,53544724	0,53981137	1,9467452	3,3532383	3,3873165	6,0835786
83,300293	-32,321781	-3,4087481	0,53544724	0,53981137	1,9484236	3,3532383	3,3873165	6,0888238
83,397461	-32,230228	-3,4131548	0,53544724	0,53981137	1,9504379	3,3532383	3,3873165	6,0951185
83,494629	-32,059578	-3,4162214	0,53578293	0,54316843	1,9507736	3,3553405	3,4083819	6,0961676
83,591797	-32,287384	-3,4186316	0,53511155	0,54249698	1,9511093	3,351136	3,4041686	6,0972166
83,688965	-32,5826	-3,4220757	0,53846854	0,54249698	1,9497664	3,3721592	3,4041686	6,09302
83,786133	-32,929337	-3,4259942	0,53846854	0,54283273	1,9541306	3,3721592	3,4062755	6,1066585
83,883301	-33,299404	-3,4279356	0,53846854	0,54283273	1,9527878	3,3721592	3,4062755	6,1024618
83,980469	-33,847038	-3,4312553	0,53846854	0,54283273	1,9541306	3,3721592	3,4062755	6,1066585
84,077637	-33,748001	-3,4346097	0,53846854	0,54585403	1,9537948	3,3721592	3,4252341	6,1056089
84,174805	-33,884418	-3,4381666	0,53846854	0,54585403	1,9571519	3,3721592	3,4252341	6,1160998
84,271973	-34,087723	-3,4414525	0,54115421	0,54585403	1,9578233	3,388978	3,4252341	6,1181979
84,369141	-34,170574	-3,4437218	0,5414899	0,54618973	1,9561448	3,3910804	3,4273405	6,1129527
84,466309	-34,317745	-3,4475777	0,5414899	0,54585403	1,9574876	3,3910804	3,4252341	6,1171489
84,563477	-34,287708	-3,4522288	0,54081845	0,54518265	1,9588305	3,3868754	3,4210212	6,121345
84,660645	-34,591007	-3,4532151	0,5414899	0,54887539	1,9605089	3,3910804	3,4441931	6,1265903
84,757813	-34,712769	-3,4567206	0,54115421	0,54853964	1,9605089	3,388978	3,4420862	6,1265903
84,85498	-34,842213	-3,4603531	0,54484695	0,54921108	1,9598376	3,4121039	3,4462996	6,1244922
84,952148	-35,091675	-3,4632747	0,5445112	0,54921108	1,9608446	3,4100013	3,4462996	6,1276393
85,049316	-35,153427	-3,4660726	0,5445112	0,54853964	1,9618518	3,4100013	3,4420862	6,1307869
85,146484	-35,281712	-3,4698377	0,5445112	0,55189669	1,9631946	3,4100013	3,4631517	6,1349831
85,243652	-35,573139	-3,473814	0,54417551	0,551561	1,9625232	3,4078989	3,4610453	6,132885
85,34082	-35,706951	-3,4773879	0,54786825	0,55223238	1,9625232	3,4310248	3,4652584	6,132885
85,437988	-35,788334	-3,4793527	0,54719687	0,551561	1,9665517	3,4268203	3,4610453	6,145474
85,535156	-35,781681	-3,4840009	0,54719687	0,551561	1,9648731	3,4268203	3,4610453	6,1402283
85,632324	-36,039925	-3,4868116	0,54786825	0,55189669	1,966216	3,4310248	3,4631517	6,1444249
85,729492	-36,033073	-3,4904218	0,54719687	0,551561	1,9648731	3,4268203	3,4610453	6,1402283
85,82666	-36,013515	-3,4921262	0,54686117	0,5542466	1,9655445	3,4247179	3,4778974	6,1423264
85,923828	-36,055515	-3,4970288	0,54954678	0,55357522	1,9682301	3,4415367	3,4736845	6,1507192
86,020996	-36,063835	-3,4991808	0,55021816	0,55458236	1,9675587	3,4457412	3,4800043	6,1486211
86,118164	-36,057812	-3,5033734	0,55021816	0,55458236	1,9692372	3,4457412	3,4800043	6,1538663
86,215332	-36,062744	-3,5065687	0,55055386	0,5542466	1,9678944	3,4478436	3,4778974	6,1496701
86,3125	-36,062744	-3,5084703	0,55021816	0,55458236	1,9692372	3,4457412	3,4800043	6,1538663
86,409668	-36,062622	-3,5136304	0,55021816	0,55693227	1,9682301	3,4457412	3,49475	6,1507192
86,506836	-36,062737	-3,5164406	0,55290383	0,55693227	1,9678944	3,4625602	3,49475	6,1496701
86,604004	-36,062737	-3,5187175	0,55357522	0,55693227	1,9692372	3,4667647	3,49475	6,1538663
86,701172	-36,062737	-3,5200529	0,55357522	0,55726796	1,9678944	3,4667647	3,4968565	6,1496701
86,79834	-36,062729	-3,5271318	0,55323952	0,55726796	1,9722586	3,4646623	3,4968565	6,1633081
86,895508	-36,063446	-3,5282557	0,55323952	0,55995357	1,9709158	3,4646623	3,5137086	6,159112
86,992676	-36,062759	-3,532851	0,55357522	0,56028926	1,9722586	3,4667647	3,5158153	6,1633081
87,089844	-36,062557	-3,5341768	0,55592513	0,56028926	1,9722586	3,4814811	3,5158153	6,1633081
87,187012	-36,063339	-3,5373561	0,55626082	0,56028926	1,9705801	3,4835832	3,5158153	6,1580629
87,28418	-36,12978	-3,5413499	0,55626082	0,55995357	1,9719229	3,4835832	3,5137086	6,1622591
87,381348	-36,061218	-3,5447037	0,55558944	0,56297493	1,9705801	3,4793787	3,5326676	6,1580629
87,478516	-36,287853	-3,5475931	0,55592513	0,56331062	1,9719229	3,4814811	3,5347743	6,1622591
87,575684	-36,153461	-3,5507667	0,55592513	0,56331062	1,9715872	3,4814811	3,5347743	6,1612101
87,672852	-36,214474	-3,5552168	0,55928218	0,56331062	1,9712515	3,5025046	3,5347743	6,160161
87,77002	-36,285686	-3,5579386	0,55928218	0,56364632	1,976287	3,5025046	3,5368807	6,1758971
87,867188	-36,551956	-3,5610323	0,5586108	0,56297493	1,9732656	3,4983001	3,5326676	6,1664553
87,964355	-36,667416	-3,5642762	0,5586108	0,56331062	1,9749442	3,4983001	3,5347743	6,171701
88,061523	-36,779327	-3,5674713	0,55894649	0,56633198	1,9742728	3,5004022	3,5537333	6,1696029
88,158691	-36,89436	-3,5709763	0,55894649	0,56633198	1,9749442	3,5004022	3,5537333	6,171701
88,255859	-37,077797	-3,5742595	0,56230348	0,56633198	1,978637	3,5214255	3,5537333	6,1832404
88,353027	-37,271091	-3,5763826	0,56230348	0,56599623	1,9769584	3,5214255	3,5516264	6,1779952
88,450195	-37,518951	-3,5818777	0,56230348	0,56599623	1,9779656	3,5214255	3,5516264	6,1811423
88,547363	-37,594379	-3,5832517	0,56230348	0,56935328	1,9769584	3,5214255	3,5726919	6,1779952
88,644531	-37,809338	-3,5872726	0,56297493	0,56968898	1,9779656	3,5256305	3,5747983	6,1811423
88,741699	-38,023869	-3,5916152	0,56532484	0,56935328	1,9776299	3,5403466	3,5726919	6,1800933
88,838867	-38,170082	-3,5926492	0,56532484	0,56935328	1,9766227	3,5403466	3,5726919	6,1769462
88,936035	-38,126633	-3,5959394	0,56465346	0,5686819	1,9806511	3,5361421	3,5684791	6,1895347
89,033203	-38,570709	-3,6007781	0,56498915	0,5717032	1,9796441	3,5382445	3,5874376	6,1863875
89,130371	-38,206909	-3,6036034	0,56532484	0,57203889	1,9809868	3,5403466	3,5895441	6,1905837
89,227539	-39,024448	-3,6074808	0,56767476	0,57203889	1,9796441	3,555063	3,5895441	6,1863875
89,324707	-39,019016	-3,609236	0,56801045	0,57203889	1,9803154	3,5571654	3,5895441	6,1884856
89,421875	-39,326496	-3,6135945	0,56801045	0,57237464	1,9836725	3,5571654	3,591651	6,1989765
89,519043	-39,793854	-3,6149402	0,56767476	0,5717032	1,978637	3,555063	3,5874376	6,1832404
89,616211	-39,710381	-3,6190841	0,5683462	0,57203889	1,9843439	3,559268	3,5895441	6,2010746
89,713379	-39,783276	-3,622148	0,57103181	0,57506025	1,9826654	3,5760865	3,6085031	6,1958294
89,810547	-40,278545	-3,6260886	0,5713675	0,57539594	1,9836725	3,5781889	3,6106095	6,1989765
89,907715	-40,126778	-3,6283586	0,57069612	0,57472456	1,9830011	3,5739844	3,6063967	6,1968784
90,004883	-40,296524	-3,633033	0,57069612	0,57472456	1,9826654	3,5739844	3,6063967	6,1958294
90,102051	-40,274242	-3,6344061	0,5713675	0,57506025	1,9840082	3,5781889	3,6085031	6,2000256
90,199219	-40,293232	-3,6392169	0,57069612	0,57472456	1,9850153	3,5739844	3,6063967	6,2031727
90,296387	-40,290192	-3,6422575	0,57103181	0,57808161	1,9870296	3,5760865	3,6274621	6,2094674
90,393555	-40,383686	-3,644928	0,57338172	0,57707447	1,9856868	3,5908029	3,6211424	6,2052712
90,490723	-40,30352	-3,6490605	0,57371742	0,57774585	1,9860225	3,5929053	3,6253552	6,2063203
90,587891	-40,276165	-3,6527762	0,57371742	0,57774585	1,9866939	3,5929053	3,6253552	6,2084184
90,685059	-40,455975	-3,6541548	0,57371742	0,57774585	1,9850153	3,5929053	3,6253552	6,2031727
90,782227	-41,007336	-3,6606572	0,57304603	0,57707447	1,9863582	3,5887005	3,6211424	6,2073693
90,879395	-40,710358	-3,662487	0,57338172	0,58110291	1,9880366	3,5908029	3,6464207	6,2126145
90,976563	-41,051567	-3,6643426	0,57606739	0,58043152	1,9890437	3,6076219	3,6422079	6,2157617
91,07373	-41,872444	-3,667949	0,57640308	0,5814386	1,9890437	3,6097243	3,6485274	6,2157617
91,170898	-42,322956	-3,6708364	0,57640308	0,58110291	1,988708	3,6097243	3,6464207	6,2147126
91,268066	-42,487652	-3,674825	0,57640308	0,58076721	1,9897152	3,6097243	3,6443143	6,2178602
91,365234	-42,767162	-3,6773527	0,57606739	0,58043152	1,9873652	3,6076219	3,6422079	6,2105165
91,462402	-42,85342	-3,6818523	0,57606739	0,58378851	1,988708	3,6076219	3,6632731	6,2147126
91,55957	-43,212723	-3,6845858	0,57942438	0,58378851	1,9880366	3,6286452	3,6632731	6,2126145
91,656738	-43,421169	-3,6878345	0,57942438	0,58378851	1,9890437	3,6286452	3,6632731	6,2157617
91,753906	-43,739815	-3,690737	0,57976007	0,58378851	1,9897152	3,6307473	3,6632731	6,2178602
91,851074	-43,775745	-3,6940475	0,57942438	0,58378851	1,9883723	3,6286452	3,6632731	6,2136636
91,948242	-44,083649	-3,6968784	0,57976007	0,58412427	1,993408	3,6307473	3,6653798	6,2293997
92,04541	-44,117199	-3,7009635	0,57908869	0,58647418	1,9907223	3,6265428	3,6801255	6,2210073
92,142578	-44,304691	-3,7029378	0,58211005	0,58680987	1,9927365	3,6454639	3,6822319	6,2273016
92,239746	-44,488861	-3,7060919	0,58278143	0,58748126	1,9917294	3,6496687	3,686445	6,2241545
92,336914	-44,626072	-3,7098906	0,58278143	0,58680987	1,9937437	3,6496687	3,6822319	6,2304487
92,434082	-44,563892	-3,7122219	0,58211005	0,58680987	1,9960935	3,6454639	3,6822319	6,237792
92,53125	-44,589058	-3,7158141	0,58244574	0,58680987	1,9940794	3,6475663	3,6822319	6,2314978
92,628418	-44,649025	-3,7195349	0,58244574	0,58983123	1,9981078	3,6475663	3,7011909	6,2440867
92,725586	-44,633614	-3,7226064	0,58479565	0,58983123	1,9971007	3,6622827	3,7011909	6,2409396
92,822754	-44,649578	-3,7255843	0,58546704	0,58983123	2,0007935	3,6664872	3,7011909	6,2524796
92,919922	-44,649899	-3,7291217	0,58479565	0,58915979	2,0007935	3,6622827	3,6969776	6,2524796
93,01709	-44,649979	-3,7318511	0,58546704	0,58983123	2,0024719	3,6664872	3,7011909	6,2577248
93,114258	-44,649979	-3,7347677	0,58513135	0,59251684	2,0048218	3,6643848	3,7180433	6,2650681
93,211426	-44,649979	-3,7379806	0,58580273	0,59285253	2,0061646	3,6685896	3,7201498	6,2692642
93,308594	-44,650013	-3,7424247	0,58815271	0,59285253	2,0075076	3,6833062	3,7201498	6,2734613
93,405762	-44,65839	-3,7461445	0,58815271	0,59251684	2,0098574	3,6833062	3,7180433	6,2808046
93,50293	-44,650955	-3,750231	0,5884884	0,59285253	2,009186	3,6854086	3,7201498	6,2787066
93,600098	-44,704605	-3,7522504	0,58815271	0,59251684	2,0128787	3,6833062	3,7180433	6,290246
93,697266	-44,659679	-3,7560649	0,58815271	0,59553814	2,0145571	3,6833062	3,7370019	6,2954912
93,794434	-44,910717	-3,7582965	0,59050262	0,59486675	2,0185857	3,6980226	3,732789	6,3080802
93,891602	-44,897888	-3,762089	0,59050262	0,59486675	2,0179143	3,6980226	3,732789	6,3059821
93,98877	-44,969757	-3,7646143	0,59083831	0,59553814	2,0216069	3,7001247	3,7370019	6,3175216
94,085938	-45,08762	-3,7684753	0,5915097	0,59587389	2,0226142	3,7043295	3,7391088	6,3206697
94,183105	-45,364376	-3,7726984	0,59117401	0,59553814	2,0249641	3,7022271	3,7370019	6,3280129
94,280273	-45,574738	-3,7762065	0,59117401	0,5985595	2,0279853	3,7022271	3,7559609	6,3374543
94,377441	-45,705116	-3,7785573	0,59385967	0,5985595	2,0289924	3,7190461	3,7559609	6,3406014
94,474609	-46,02446	-3,7802858	0,59419537	0,59822381	2,0303354	3,7211483	3,7538545	6,3447981
94,571777	-46,230724	-3,784692	0,59419537	0,59889519	2,0336924	3,7211483	3,7580674	6,3552885
94,668945	-46,33461	-3,7893891	0,59453106	0,59889519	2,0360422	3,7232506	3,7580674	6,3626318
94,766113	-46,701954	-3,7911913	0,59419537	0,5985595	2,0370493	3,7211483	3,7559609	6,3657789
94,863281	-47,296356	-3,7944264	0,59419537	0,60158086	2,0377207	3,7211483	3,77492	6,367877
94,960449	-47,609901	-3,7971036	0,59620959	0,60090941	2,0414135	3,7337625	3,7707067	6,3794174
95,057617	-47,915604	-3,8013775	0,59755242	0,60158086	2,0444348	3,742172	3,77492	6,3888588
95,154785	-48,126072	-3,8058801	0,59721667	0,60124511	2,0440991	3,7400692	3,7728131	6,3878098
95,251953	-48,93082	-3,8066788	0,59755242	0,60158086	2,0491347	3,742172	3,77492	6,4035459
95,349121	-48,578419	-3,8124666	0,59688097	0,60393077	2,0491347	3,737967	3,7896657	6,4035459
95,446289	-49,054718	-3,813719	0,60023803	0,60393077	2,0538347	3,7589905	3,7896657	6,4182334
95,543457	-48,994698	-3,8170588	0,59990233	0,60359508	2,0555131	3,7568882	3,7875593	6,4234786
95,640625	-48,999958	-3,8197868	0,60023803	0,60426646	2,0592058	3,7589905	3,7917721	6,4350181
95,737793	-49,009914	-3,8232241	0,60023803	0,60393077	2,0625629	3,7589905	3,7896657	6,445509
95,834961	-49,009068	-3,8256943	0,60023803	0,60695207	2,0645771	3,7589905	3,8086243	6,4518032
95,932129	-49,092262	-3,8302147	0,60292363	0,60695207	2,0662556	3,775809	3,8086243	6,4570484
96,029297	-49,190685	-3,8330534	0,60325933	0,60762352	2,0675983	3,7779114	3,8128376	6,4612446
96,126465	-49,049698	-3,8366287	0,60325933	0,60762352	2,0716269	3,7779114	3,8128376	6,473834
96,223633	-49,638462	-3,840065	0,60292363	0,60695207	2,0733054	3,775809	3,8086243	6,4790792
96,320801	-49,624992	-3,8434641	0,60292363	0,60661638	2,0793481	3,775809	3,8065178	6,497963
96,417969	-49,945518	-3,8460741	0,60527354	0,60930204	2,0800195	3,7905254	3,8233705	6,500061
96,515137	-50,544048	-3,8489108	0,60661638	0,60997343	2,0820336	3,7989349	3,8275833	6,5063553
96,612305	-50,877716	-3,8531249	0,60594499	0,60997343	2,0863979	3,7947304	3,8275833	6,5199933
96,709473	-50,726887	-3,8567498	0,60594499	0,60997343	2,0877407	3,7947304	3,8275833	6,5241895
96,806641	-51,12365	-3,8578844	0,60628068	0,61030912	2,0921047	3,7968326	3,8296897	6,537827
96,903809	-51,123642	-3,8626101	0,60628068	0,60997343	2,0981474	3,7968326	3,8275833	6,5567107
97,000977	-51,307419	-3,8655713	0,60896629	0,61299473	2,0988188	3,8136513	3,8465419	6,5588088
97,098145	-51,642761	-3,8681891	0,6086306	0,61232334	2,1038544	3,8115489	3,842329	6,5745449
97,195313	-51,727402	-3,8725085	0,6086306	0,61265904	2,1055329	3,8115489	3,8444355	6,5797901
97,29248	-51,944141	-3,8752856	0,60930204	0,61366618	2,1105685	3,8157539	3,8507552	6,5955267
97,389648	-52,146343	-3,8786664	0,6086306	0,61265904	2,1149325	3,8115489	3,8444355	6,6091642
97,486816	-52,371838	-3,8818851	0,60896629	0,61299473	2,117954	3,8136513	3,8465419	6,6186061
97,583984	-52,551723	-3,8852875	0,61198765	0,61601609	2,1219823	3,8325725	3,8655009	6,6311946
97,681152	-52,733463	-3,8885159	0,61131626	0,61500895	2,1253395	3,8283679	3,8591812	6,641686
97,77832	-52,79858	-3,8912158	0,61165196	0,61635178	2,1300392	3,8304703	3,8676076	6,6563725
97,875488	-53,089153	-3,8946922	0,61131626	0,6156804	2,1344035	3,8283679	3,8633945	6,670011
97,972656	-53,187099	-3,8983738	0,61165196	0,61635178	2,1384318	3,8304703	3,8676076	6,6825995
98,069824	-53,210197	-3,9010203	0,61165196	0,61601609	2,1444745	3,8304703	3,8655009	6,7014828
98,166992	-53,169041	-3,9043641	0,61467326	0,6187017	2,1464887	3,8493912	3,8823533	6,707777
98,26416	-53,244965	-3,9073839	0,61500895	0,61903739	2,1542099	3,8514934	3,8844597	6,7319059
98,361328	-53,225292	-3,9110634	0,6153447	0,61903739	2,1552169	3,853596	3,8844597	6,7350531
98,458496	-53,229603	-3,9144347	0,61467326	0,618366	2,161931	3,8493912	3,8802466	6,7560344
98,555664	-53,2365	-3,9176738	0,61400187	0,618366	2,1636097	3,8451867	3,8802466	6,7612805
98,652832	-53,237255	-3,9221287	0,61803031	0,61903739	2,1699879	3,8704147	3,8844597	6,7812123
98,75	-53,237255	-3,9244454	0,618366	0,62239444	2,1777091	3,8725169	3,9055252	6,8053408
98,847168	-53,237274	-3,926374	0,61735892	0,62138736	2,1787162	3,8662102	3,8992057	6,8084879
98,944336	-53,237328	-3,9300652	0,61769462	0,62172306	2,185766	3,8683124	3,9013124	6,8305187
99,041504	-53,245911	-3,9334779	0,61769462	0,62138736	2,1901302	3,8683124	3,8992057	6,8441572
99,138672	-53,239693	-3,9380465	0,61702317	0,62105167	2,1965086	3,8641074	3,8970993	6,8640895
99,23584	-53,24683	-3,9398456	0,61769462	0,62440866	2,2028871	3,8683124	3,9181645	6,8840222
99,333008	-53,236374	-3,9446833	0,62071592	0,62474436	2,2075868	3,8872333	3,9202709	6,8987088
99,430176	-53,413578	-3,9465468	0,62038022	0,62474436	2,215308	3,8851311	3,9202709	6,9228373
99,527344	-53,443573	-3,9506533	0,62105167	0,6254158	2,2169864	3,8893359	3,9244843	6,9280825
99,624512	-53,353973	-3,9534562	0,62071592	0,62474436	2,2233648	3,8872333	3,9202709	6,9480152
99,72168	-53,6278	-3,9561794	0,62071592	0,62474436	2,2307503	3,8872333	3,9202709	6,9710946
99,818848	-53,665222	-3,9596312	0,61970884	0,62743002	2,2334359	3,8809264	3,9371235	6,9794869
99,916016	-53,861046	-3,962858	0,62306589	0,62675858	2,2441785	3,9019501	3,9329102	7,0130577
100,01318	-53,96814	-3,9672513	0,62373728	0,62810141	2,2488782	3,9061546	3,9413364	7,0277443
100,11035	-54,195313	-3,9686806	0,62306589	0,62743002	2,2555923	3,9019501	3,9371235	7,0487261
100,20752	-54,449352	-3,9732094	0,62340158	0,62776572	2,2609637	3,9040523	3,93923	7,0655117
100,30469	-54,649956	-3,9741707	0,62306589	0,62743002	2,266335	3,9019501	3,9371235	7,0822968
100,40186	-54,884609	-3,979346	0,62373728	0,63045132	2,276406	3,9061546	3,9560821	7,1137691
100,49902	-55,184006	-3,9815533	0,62642288	0,63078701	2,2807703	3,9229732	3,9581885	7,1274071
100,59619	-55,11731	-3,9850688	0,62608719	0,63045132	2,2878199	3,9208708	3,9560821	7,149437
100,69336	-55,219105	-3,9891942	0,62642288	0,63078701	2,2931912	3,9229732	3,9581885	7,1662226
100,79053	-55,779846	-3,9932303	0,62642288	0,63078701	2,3025908	3,9229732	3,9581885	7,1955962
100,8877	-55,422688	-3,9952571	0,62642288	0,63045132	2,3079622	3,9229732	3,9560821	7,2123818
100,98486	-56,038971	-3,9980848	0,62910855	0,63414407	2,3166904	3,9397922	3,979254	7,2396574
101,08203	-56,120556	-4,0018516	0,62910855	0,63414407	2,3234046	3,9397922	3,979254	7,2606392
101,1792	-56,356163	-4,0048347	0,62910855	0,63380837	2,3301187	3,9397922	3,9771476	7,281621
101,27637	-56,550213	-4,0085545	0,62944424	0,63380837	2,3378398	3,9418945	3,9771476	7,3057494
101,37354	-57,121048	-4,0114107	0,6287728	0,63347268	2,345561	3,9376895	3,9750412	7,3298783
101,4707	-56,948734	-4,0147657	0,62910855	0,63380837	2,354625	3,9397922	3,9771476	7,3582029
101,56787	-57,361126	-4,018342	0,63145846	0,63615829	2,3606677	3,9545085	3,9918933	7,3770866
101,66504	-57,225124	-4,0208216	0,63179415	0,63649398	2,3690603	3,9566107	3,9939997	7,4033132
101,76221	-57,335873	-4,0247507	0,63179415	0,63649398	2,3791313	3,9566107	3,9939997	7,4347854
101,85938	-57,327454	-4,0278068	0,63246554	0,63649398	2,3834956	3,9608154	3,9939997	7,4484239
101,95654	-57,342098	-4,0311289	0,63179415	0,63682973	2,3928952	3,9566107	3,9961066	7,4777975
102,05371	-57,332802	-4,0342975	0,63280129	0,63716543	2,4006164	3,962918	3,9982131	7,5019264
102,15088	-57,326557	-4,0364313	0,6354869	0,64018673	2,4093447	3,9797366	4,0171719	7,529202
102,24805	-57,424786	-4,039618	0,63481551	0,63917965	2,4170659	3,9755321	4,0108523	7,5533309
102,34521	-57,510353	-4,0439854	0,63481551	0,63884395	2,4244514	3,9755321	4,0087457	7,5764103
102,44238	-57,339252	-4,0464115	0,6354869	0,63985103	2,4345224	3,9797366	4,0150652	7,6078825
102,53955	-58,110729	-4,0499086	0,63481551	0,63917965	2,4419079	3,9755321	4,0108523	7,6309624
102,63672	-57,748005	-4,0529594	0,63750112	0,64186525	2,4503005	3,9923506	4,0277047	7,6571889
102,73389	-58,130337	-4,055995	0,63783681	0,64220095	2,4630573	3,994453	4,0298109	7,6970539
102,83105	-58,237595	-4,0596046	0,6385082	0,6425367	2,467757	3,9986575	4,031918	7,7117405
102,92822	-58,58543	-4,063849	0,63783681	0,64287239	2,4815209	3,994453	4,0340242	7,7547526
103,02539	-58,900978	-4,0675478	0,63817251	0,64287239	2,4899135	3,9965551	4,0340242	7,7809796
103,12256	-59,495098	-4,0693226	0,63817251	0,64522231	2,4986417	3,9965551	4,04877	7,8082552
103,21973	-59,490997	-4,0721478	0,64018673	0,64455092	2,5066986	4,0091691	4,0445571	7,8334332
103,31689	-59,793514	-4,0762048	0,64085817	0,64522231	2,5144198	4,0133743	4,04877	7,8575621
